Disaster Number,Household Program Declared,Individual Assistance Program Declared,Public Assistance Program Declared,Hazard Mitigation Program Declared,State,Declaration Date,Fiscal Year Declared,Disaster Type,Incident Type,Title,Incident Begin Date,Incident End Date,Disaster Close Out Date,Declared County Area,Place Code,CountyName
1110,0,1,1,0,IL,1996-04,1996,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,1996-04,1996-04,2003-09,Henry (County),99073.0,Henry  County
1111,0,1,1,0,AR,1996-04,1996,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,1996-04,1996-04,2010-05,Franklin (County),99047.0,Franklin  County
1112,0,0,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Adams (County),99001.0,Adams  County
1111,0,1,0,0,AR,1996-04,1996,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,1996-04,1996-04,2010-05,Marion (County),99089.0,Marion  County
1110,0,1,1,0,AR,1996-04,1996,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,1996-04,1996-04,2003-09,Sebastian (County),99131.0,Sebastian  County
1109,0,0,1,0,IN,1996-04,1996,DR,Flood,BLIZZARD OF 96,1996-01,1996-01,1998-07,Tipton (County),99159.0,Tipton  County
1109,0,0,1,0,IN,1996-04,1996,DR,Flood,BLIZZARD OF 96,1996-01,1996-01,1998-07,Warrick (County),99173.0,Warrick  County
1109,0,0,1,0,IN,1996-04,1996,DR,Flood,BLIZZARD OF 96,1996-01,1996-01,1998-07,Vigo (County),99167.0,Vigo  County
1110,0,1,1,0,IL,1996-04,1996,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,1996-04,1996-04,2003-09,Champaign (County),99019.0,Champaign  County
1110,0,1,1,0,IL,1996-04,1996,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,1996-04,1996-04,2003-09,Marion (County),99121.0,Marion  County
1111,0,1,1,0,AR,1996-04,1996,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,1996-04,1996-04,2010-05,Crawford (County),99033.0,Crawford  County
1112,0,1,0,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Champaign (County),99019.0,Champaign  County
1111,0,1,1,0,AR,1996-04,1996,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,1996-04,1996-04,2010-05,Sebastian (County),99131.0,Sebastian  County
1112,0,1,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Jackson (County),99077.0,Jackson  County
1112,0,0,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Schuyler (County),99169.0,Schuyler  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Clearwater (County),99029.0,Clearwater  County
1114,0,0,1,0,ME,1996-05,1996,DR,Severe Storm(s),"SEVERE STORMS, MUDSLIDES, FLOODING",1996-04,1996-04,2001-09,Oxford (County),99017.0,Oxford  County
1115,0,1,1,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,Pendleton (County),99071.0,Pendleton  County
1112,0,1,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Douglas (County),99041.0,Douglas  County
1112,0,1,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Sangamon (County),99167.0,Sangamon  County
1112,0,0,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Cumberland (County),99035.0,Cumberland  County
1112,0,1,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Madison (County),99119.0,Madison  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Beltrami (County),99007.0,Beltrami  County
1112,0,1,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Monroe (County),99133.0,Monroe  County
1115,0,1,1,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,Harrison (County),99033.0,Harrison  County
1112,0,0,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Effingham (County),99049.0,Effingham  County
1112,0,0,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Menard (County),99129.0,Menard  County
1113,0,0,1,0,MT,1996-05,1996,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, ICE JAMS, SOIL SATURATION",1996-03,1996-06,2000-05,Phillips (County),99071.0,Phillips  County
1112,0,1,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Wabash (County),99185.0,Wabash  County
1113,0,0,1,0,MT,1996-05,1996,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, ICE JAMS, SOIL SATURATION",1996-03,1996-06,2000-05,Hill (County),99041.0,Hill  County
1113,0,0,1,0,MT,1996-05,1996,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, ICE JAMS, SOIL SATURATION",1996-03,1996-06,2000-05,Liberty (County),99051.0,Liberty  County
1115,0,1,1,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,Lincoln (County),99043.0,Lincoln  County
1112,0,0,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Brown (County),99009.0,Brown  County
1112,0,1,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Williamson (County),99199.0,Williamson  County
1112,0,0,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Saline (County),99165.0,Saline  County
1112,0,1,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,White (County),99193.0,White  County
1112,0,1,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Cass (County),99017.0,Cass  County
1115,0,1,1,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,Upshur (County),99097.0,Upshur  County
1112,0,0,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Hamilton (County),99065.0,Hamilton  County
1114,0,0,1,0,ME,1996-05,1996,DR,Severe Storm(s),"SEVERE STORMS, MUDSLIDES, FLOODING",1996-04,1996-04,2001-09,Knox (County),99013.0,Knox  County
1114,0,0,1,0,ME,1996-05,1996,DR,Severe Storm(s),"SEVERE STORMS, MUDSLIDES, FLOODING",1996-04,1996-04,2001-09,Cumberland (County),99005.0,Cumberland  County
1112,0,0,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Hancock (County),99067.0,Hancock  County
1112,0,0,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Crawford (County),99033.0,Crawford  County
1112,0,1,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Lawrence (County),99101.0,Lawrence  County
1115,0,1,1,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,Barbour (County),99001.0,Barbour  County
1115,0,1,1,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,Mercer (County),99055.0,Mercer  County
1115,0,1,1,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,Wetzel (County),99103.0,Wetzel  County
1112,0,1,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Franklin (County),99055.0,Franklin  County
1115,0,1,1,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,Mingo (County),99059.0,Mingo  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Aitkin (County),99001.0,Aitkin  County
1113,0,0,1,0,MT,1996-05,1996,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, ICE JAMS, SOIL SATURATION",1996-03,1996-06,2000-05,Toole (County),99101.0,Toole  County
1113,0,0,1,0,MT,1996-05,1996,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, ICE JAMS, SOIL SATURATION",1996-03,1996-06,2000-05,Flathead (County),99029.0,Flathead  County
1112,0,1,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,St. Clair (County),99163.0,St. Clair  County
1115,0,1,1,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,Wyoming (County),99109.0,Wyoming  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Big Stone (County),99011.0,Big Stone  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Clay (County),99027.0,Clay  County
1115,0,1,1,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,Tucker (County),99093.0,Tucker  County
1115,0,1,1,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,Randolph (County),99083.0,Randolph  County
1112,0,1,0,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Gallatin (County),99059.0,Gallatin  County
1115,0,1,1,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,Pocahontas (County),99075.0,Pocahontas  County
1112,0,0,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Jasper (County),99079.0,Jasper  County
1112,0,0,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Richland (County),99159.0,Richland  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Blue Earth (County),99013.0,Blue Earth  County
1114,0,0,1,0,ME,1996-05,1996,DR,Severe Storm(s),"SEVERE STORMS, MUDSLIDES, FLOODING",1996-04,1996-04,2001-09,"York (County)(in MSA 6400,6450)",99031.0,York  County
1114,0,0,1,0,ME,1996-05,1996,DR,Severe Storm(s),"SEVERE STORMS, MUDSLIDES, FLOODING",1996-04,1996-04,2001-09,Androscoggin (County),99001.0,Androscoggin  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Chisago (County),99025.0,Chisago  County
1113,0,0,1,0,MT,1996-05,1996,DR,Severe Storm(s),"SEVERE STORMS, FLOODING, ICE JAMS, SOIL SATURATION",1996-03,1996-06,2000-05,Blaine (County),99005.0,Blaine  County
1115,0,1,1,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,McDowell (County),99047.0,McDowell  County
1115,0,1,0,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,Wayne (County),99099.0,Wayne  County
1115,0,1,1,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,Raleigh (County),99081.0,Raleigh  County
1115,0,1,1,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,Boone (County),99005.0,Boone  County
1111,0,1,0,0,AR,1996-04,1996,DR,Severe Storm(s),SEVERE STORMS AND TORNADOES,1996-04,1996-04,2010-05,Washington (County),99143.0,Washington  County
1112,0,0,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Vermilion (County),99183.0,Vermilion  County
1112,0,0,1,0,IL,1996-05,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2009-01,Perry (County),99145.0,Perry  County
1115,0,1,1,0,WV,1996-05,1996,DR,Flood,"FLOODING, HEAVY WINDS",1996-05,1996-06,2006-03,Logan (County),99045.0,Logan  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Kittson (County),99069.0,Kittson  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Roseau (County),99135.0,Roseau  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Freeborn (County),99047.0,Freeborn  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Nicollet (County),99103.0,Nicollet  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Red Lake (County),99125.0,Red Lake  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Norman (County),99107.0,Norman  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Washington (County),99163.0,Washington  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Barnes (County),99003.0,Barnes  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Faribault (County),99043.0,Faribault  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Waseca (County),99161.0,Waseca  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Lake of the Woods (County),99077.0,Lake of the Woods  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Dakota (County),99037.0,Dakota  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Marshall (County),99089.0,Marshall  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Traverse (County),99155.0,Traverse  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Polk (County),99119.0,Polk  County
1117,0,0,1,1,KY,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS, FLOODING AND TORNADOES",1996-05,1996-05,2003-05,Owsley (County),99189.0,Owsley  County
1121,0,0,1,0,IA,1996-06,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-05,1996-05,2005-03,Muscatine (County),99139.0,Muscatine  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Steele (County),99091.0,Steele  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,LaMoure (County),99045.0,LaMoure  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Koochiching (County),99071.0,Koochiching  County
1120,0,1,0,0,PA,1996-06,1996,DR,Flood,"FLOODING, SEVERE STORMS",1996-06,1996-06,2004-03,Beaver (County),99007.0,Beaver  County
1121,0,0,1,0,IA,1996-06,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-05,1996-05,2005-03,Adair (County),99001.0,Adair  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Logan (County),99047.0,Logan  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Pope (County),99121.0,Pope  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Grant (County),99037.0,Grant  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Richland (County),99077.0,Richland  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Ransom (County),99073.0,Ransom  County
1117,0,1,1,1,KY,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS, FLOODING AND TORNADOES",1996-05,1996-05,2003-05,Spencer (County),99215.0,Spencer  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Cass (County),99017.0,Cass  County
1121,0,0,1,0,IA,1996-06,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-05,1996-05,2005-03,Keokuk (County),99107.0,Keokuk  County
1117,0,1,1,1,KY,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS, FLOODING AND TORNADOES",1996-05,1996-05,2003-05,Bullitt (County),99029.0,Bullitt  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Grand Forks (County),99035.0,Grand Forks  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Ramsey (County),99071.0,Ramsey  County
1120,0,1,1,0,PA,1996-06,1996,DR,Flood,"FLOODING, SEVERE STORMS",1996-06,1996-06,2004-03,Adams (County),99001.0,Adams  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Foster (County),99031.0,Foster  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Steele (County),99147.0,Steele  County
1122,0,0,1,0,OH,1996-06,1996,DR,Flood,FLOODING,1996-05,1996-06,2002-10,Adams (County),99001.0,Adams  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Oliver (County),99065.0,Oliver  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Traill (County),99097.0,Traill  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Dickey (County),99021.0,Dickey  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Nelson (County),99063.0,Nelson  County
1117,0,0,1,1,KY,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS, FLOODING AND TORNADOES",1996-05,1996-05,2003-05,Perry (County),99193.0,Perry  County
1119,0,1,1,0,AK,1996-06,1996,DR,Fire,WILDLAND FIRES,1996-06,1996-06,2004-05,Matanuska-Susitna (Borough),99170.0,Matanuska-Susitna  County
1121,0,0,1,0,IA,1996-06,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-05,1996-05,2005-03,Johnson (County),99103.0,Johnson  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,McHenry (County),99049.0,McHenry  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Morton (County),99059.0,Morton  County
1121,0,0,1,0,IA,1996-06,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-05,1996-05,2005-03,Adams (County),99003.0,Adams  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Stutsman (County),99093.0,Stutsman  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Cavalier (County),99019.0,Cavalier  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Wabasha (County),99157.0,Wabasha  County
1116,0,0,1,0,MN,1996-06,1996,DR,Flood,FLOODING AND SEVERE STORMS,1996-03,1996-06,2005-03,Pennington (County),99113.0,Pennington  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,McIntosh (County),99051.0,McIntosh  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Burleigh (County),99015.0,Burleigh  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Griggs (County),99039.0,Griggs  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Wells (County),99103.0,Wells  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Sheridan (County),99083.0,Sheridan  County
1121,0,0,1,0,IA,1996-06,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-05,1996-05,2005-03,Madison (County),99121.0,Madison  County
1121,0,0,1,0,IA,1996-06,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-05,1996-05,2005-03,Mahaska (County),99123.0,Mahaska  County
1122,0,0,1,0,OH,1996-06,1996,DR,Flood,FLOODING,1996-05,1996-06,2002-10,Brown (County),99015.0,Brown  County
1121,0,0,1,0,IA,1996-06,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-05,1996-05,2005-03,Taylor (County),99173.0,Taylor  County
1121,0,0,1,0,IA,1996-06,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-05,1996-05,2005-03,Union (County),99175.0,Union  County
1120,0,1,1,0,PA,1996-06,1996,DR,Flood,"FLOODING, SEVERE STORMS",1996-06,1996-06,2004-03,Bedford (County),99009.0,Bedford  County
1121,0,0,1,0,IA,1996-06,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-05,1996-05,2005-03,Des Moines (County),99057.0,Des Moines  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Emmons (County),99029.0,Emmons  County
1121,0,0,1,0,IA,1996-06,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-05,1996-05,2005-03,Iowa (County),99095.0,Iowa  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Walsh (County),99099.0,Walsh  County
1122,0,0,1,0,OH,1996-06,1996,DR,Flood,FLOODING,1996-05,1996-06,2002-10,Butler (County),99017.0,Butler  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Kidder (County),99043.0,Kidder  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Benson (County),99005.0,Benson  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Sargent (County),99081.0,Sargent  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Pierce (County),99069.0,Pierce  County
1121,0,0,1,0,IA,1996-06,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-05,1996-05,2005-03,Lee (County),99111.0,Lee  County
1120,0,1,0,0,PA,1996-06,1996,DR,Flood,"FLOODING, SEVERE STORMS",1996-06,1996-06,2004-03,Bucks (County),99017.0,Bucks  County
1120,0,1,0,0,PA,1996-06,1996,DR,Flood,"FLOODING, SEVERE STORMS",1996-06,1996-06,2004-03,Franklin (County),99055.0,Franklin  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Eddy (County),99027.0,Eddy  County
1121,0,0,1,0,IA,1996-06,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-05,1996-05,2005-03,Ringgold (County),99159.0,Ringgold  County
1121,0,0,1,0,IA,1996-06,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-05,1996-05,2005-03,Louisa (County),99115.0,Louisa  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,Pembina (County),99067.0,Pembina  County
1122,0,0,1,0,OH,1996-06,1996,DR,Flood,FLOODING,1996-05,1996-06,2002-10,Belmont (County),99013.0,Belmont  County
1121,0,0,1,0,IA,1996-06,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-05,1996-05,2005-03,Henry (County),99087.0,Henry  County
1121,0,0,1,0,IA,1996-06,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-05,1996-05,2005-03,Washington (County),99183.0,Washington  County
1118,0,0,1,0,ND,1996-06,1996,DR,Severe Storm(s),"SEVERE STORMS,FLOODING, &  ICE JAMS",1996-03,1996-06,2002-07,McLean (County),99055.0,McLean  County
1122,0,0,1,0,OH,1996-06,1996,DR,Flood,FLOODING,1996-05,1996-06,2002-10,Jefferson (County),99081.0,Jefferson  County
1125,0,1,1,0,IN,1996-07,1996,DR,Severe Storm(s),SEVERE STORMS AND FLOODING,1996-04,1996-05,2005-08,Crawford (County),99025.0,Crawford  County
1122,0,0,1,0,OH,1996-06,1996,DR,Flood,FLOODING,1996-05,1996-06,2002-10,Hocking (County),99073.0,Hocking  County
1122,0,0,1,0,OH,1996-06,1996,DR,Flood,FLOODING,1996-05,1996-06,2002-10,Paulding (County),99125.0,Paulding  County
